Date,SBI_Historical_Data Price,LUPN_Historical_Data Price,CIPL_Historical_Data Price,KTKM_Historical_Data Price,LART_Historical_Data Price,TISC_Historical_Data Price,HDFC_Historical_Data Price,WIPR_Historical_Data Price,BOSH_Historical_Data Price,JSTL_Historical_Data Price,SUN_Historical_Data Price,BHEL_Historical_Data Price,HDFC Historical Data Price,INFY_Historical_Data Price,TTPW_Historical_Data Price
"Apr 07, 2014",192.22,1118.7,396.65,401.38,1016.43,361.66,796.40,279.3,15012.25,115.21,592.25,124.43,926.8,402.93,82.95
"Apr 09, 2014",198.43,1173.5,400.0,403.07,1005.53,365.31,796.30,281.9,15000.4,117.69,583.9,126.2,917.65,400.71,83.8
"Apr 10, 2014",202.69,1182.05,397.45,395.52,984.27,376.92,793.15,282.12,15037.1,124.42,587.6,127.17,887.8,404.63,87.25
"Apr 11, 2014",199.43,1164.85,402.05,392.32,987.73,375.07,791.45,283.18,14983.0,122.72,607.4,124.5,870.65,407.13,86.25
"Apr 15, 2014",196.35,1178.95,400.75,400.48,1007.73,378.04,790.00,282.62,14953.7,121.83,599.25,124.47,880.05,410.99,84.6
"Apr 16, 2014",195.97,1177.45,396.8,401.12,1029.47,367.51,795.00,286.15,14897.8,121.4,601.15,120.5,877.0,412.0,81.55
"Apr 17, 2014",201.78,1166.3,400.6,400.82,1043.57,372.33,797.65,286.55,15502.15,126.36,597.75,120.23,874.55,414.0,83.7
"Apr 21, 2014",207.07,1161.9,399.6,410.3,1051.43,376.87,804.45,289.85,15256.75,123.87,597.85,119.07,878.15,411.25,83.45
"Apr 22, 2014",204.94,1160.0,397.35,404.07,1033.6,380.88,800.50,290.52,15212.5,122.75,599.35,119.2,892.35,408.45,83.8
"Apr 23, 2014",206.46,1159.3,399.65,411.48,1032.6,378.9,800.00,289.77,15408.45,120.44,601.25,119.0,884.95,403.63,83.75
"Apr 25, 2014",208.31,1163.3,394.25,403.85,1096.93,383.89,818.85,290.93,15642.05,121.01,608.75,122.83,887.35,397.01,82.9
"Apr 28, 2014",210.53,1164.8,406.65,401.62,1102.33,383.58,823.85,292.75,16023.6,121.21,613.5,129.23,897.55,401.22,83.1
"Apr 29, 2014",206.53,1182.65,401.15,401.9,1115.37,383.26,844.95,296.3,16354.5,122.75,630.7,132.3,908.05,404.28,80.9
"Apr 30, 2014",207.9,1200.5,398.0,403.85,1119.6,364.9,860.20,295.32,16571.7,127.64,627.9,145.87,887.2,391.57,78.05
"May 02, 2014",204.58,1216.45,401.5,403.25,1125.8,360.49,840.40,296.15,17028.9,127.38,643.55,144.33,877.25,395.88,79.95
"May 05, 2014",204.49,1244.75,392.9,404.93,1168.03,351.63,835.25,295.57,17762.4,129.38,647.9,145.3,853.1,394.75,78.7
"May 06, 2014",205.18,1238.05,390.95,406.62,1157.83,357.52,837.35,289.1,18146.95,128.57,635.05,152.93,849.25,390.74,77.7
"May 07, 2014",207.34,1251.05,382.85,425.93,1143.83,360.72,842.25,284.43,18861.45,130.3,641.95,178.83,883.8,393.47,76.9
"May 08, 2014",209.15,1262.85,389.15,425.25,1145.93,359.91,856.05,278.4,18498.6,130.88,631.15,185.27,892.6,393.84,76.3
"May 09, 2014",217.27,1287.5,392.55,430.3,1123.83,361.98,844.80,276.05,18407.55,128.94,633.0,180.83,906.5,394.14,80.55
"May 12, 2014",224.38,1287.6,387.6,429.68,1100.47,375.16,832.25,273.23,17788.65,130.04,627.6,175.87,888.3,394.1,81.6
"May 13, 2014",227.62,1287.0,390.7,434.62,1123.0,378.18,832.90,271.8,17952.5,125.78,632.65,181.63,902.4,394.48,84.55
"May 14, 2014",228.28,1289.4,395.1,452.68,1112.5,384.16,825.20,270.77,18056.2,124.45,635.4,172.93,885.45,399.31,84.75
"May 15, 2014",227.91,1309.6,398.05,458.1,1105.17,406.88,828.70,268.15,18961.75,126.52,660.65,163.77,915.55,394.0,87.35
"May 16, 2014",241.43,1312.45,388.2,451.75,1097.9,414.58,808.00,267.85,18723.55,123.52,686.25,166.0,940.75,392.54,90.6
"May 19, 2014",257.0,1325.65,385.7,448.4,1102.43,396.35,788.90,268.95,18592.3,123.28,679.4,162.3,940.65,380.41,97.8
"May 20, 2014",252.6,1328.3,390.05,446.4,1113.5,406.07,788.30,275.23,19775.95,122.03,693.95,161.43,919.65,380.16,97.5
"May 21, 2014",246.01,1336.8,389.75,439.88,1100.3,420.25,785.80,277.65,20526.05,124.0,706.35,165.77,931.55,385.88,96.3
"May 22, 2014",251.18,1350.75,387.4,431.73,1114.9,416.11,785.00,276.3,20543.55,125.16,708.55,171.53,926.5,393.77,99.45
"May 23, 2014",275.52,1344.65,386.95,435.12,1110.9,423.89,783.55,274.0,20186.15,123.39,719.85,171.93,910.95,404.95,105.75
"May 26, 2014",269.98,1320.55,382.8,429.52,1134.4,429.74,766.20,273.85,20012.5,121.87,724.8,173.57,902.75,403.57,101.4
"May 27, 2014",263.22,1359.25,378.2,429.98,1150.23,421.51,775.20,275.2,19724.4,123.22,721.5,175.1,893.85,405.85,98.65
"May 28, 2014",261.01,1414.8,379.8,433.77,1169.4,429.02,785.20,275.5,19660.5,123.77,724.95,175.43,876.6,394.08,102.3
"May 29, 2014",260.0,1362.6,372.95,442.8,1168.33,421.78,766.15,276.9,19604.85,126.92,741.45,170.4,897.55,373.92,101.2
"May 30, 2014",254.19,1365.2,384.15,436.35,1161.6,419.03,771.70,276.15,19478.55,128.86,737.65,164.73,912.75,387.21,103.85
"Jun 02, 2014",264.42,1377.35,386.05,430.95,1166.33,427.45,780.55,278.62,18958.3,128.38,738.7,162.8,902.35,391.54,105.95
"Jun 03, 2014",264.33,1401.55,388.0,433.05,1115.63,443.46,803.90,278.75,18630.5,127.07,743.65,158.47,908.2,386.18,105.7
"Jun 04, 2014",268.23,1388.65,390.4,451.5,1101.83,473.11,805.60,272.73,19017.85,123.29,741.3,160.73,935.1,380.68,105.85
"Jun 05, 2014",269.68,1356.05,387.0,449.73,1103.57,482.88,792.50,271.0,18709.4,118.53,741.25,165.3,945.45,383.82,109.7
"Jun 06, 2014",273.21,1365.45,395.55,448.65,1049.63,499.53,798.40,272.52,18677.75,119.19,743.9,160.9,953.1,388.68,110.8
"Jun 09, 2014",270.33,1364.85,396.4,464.05,1065.77,504.16,810.65,276.73,18531.75,120.09,749.55,160.53,953.65,393.55,113.7
"Jun 10, 2014",266.48,1379.9,407.35,467.1,1088.97,516.26,811.00,278.15,18481.05,113.69,745.2,159.3,978.6,362.7,112.5
"Jun 11, 2014",269.06,1395.6,411.55,458.38,1105.6,502.86,819.00,281.43,18528.95,115.03,747.7,162.9,977.35,364.54,106.9
"Jun 12, 2014",269.38,1394.95,415.1,465.27,1112.23,494.22,818.35,276.2,19325.7,117.95,779.3,166.93,962.85,371.21,106.9
"Jun 13, 2014",260.63,1387.35,414.1,469.73,1124.0,494.89,811.00,279.82,19661.7,120.07,789.7,166.6,966.3,374.19,103.6
"Jun 16, 2014",257.93,1366.1,413.6,480.0,1113.33,473.11,821.85,277.62,19465.55,122.53,790.45,167.57,958.1,370.14,105.35
"Jun 17, 2014",265.44,1331.1,412.85,461.43,1103.07,472.3,826.85,292.23,19462.5,121.59,790.7,163.27,966.8,377.16,106.5
"Jun 18, 2014",263.81,1339.9,425.15,465.32,1103.23,478.83,837.20,295.23,19523.25,119.92,768.9,166.73,966.75,372.44,105.05
"Jun 19, 2014",260.61,1328.2,425.0,447.5,1108.6,469.78,848.60,293.77,19725.65,121.11,761.35,168.37,966.75,370.38,104.2
"Jun 20, 2014",258.06,1328.0,424.5,439.88,1104.23,467.31,849.05,297.23,19191.55,118.56,772.7,173.0,993.95,381.38,101.35
"Jun 23, 2014",260.13,1331.55,423.75,441.9,1096.5,467.72,851.30,300.75,19172.5,122.08,761.15,174.0,995.05,396.04,101.6
"Jun 24, 2014",265.95,1318.45,426.35,432.65,1016.27,474.19,854.35,298.93,19628.4,117.84,759.1,175.23,976.95,393.77,103.7
"Jun 25, 2014",269.18,1343.25,426.3,434.0,1002.73,479.1,866.25,303.35,19420.4,119.17,759.3,176.5,976.15,395.25,104.7
"Jun 26, 2014",265.55,1385.0,426.25,442.57,981.3,477.7,856.80,300.77,20275.1,118.11,763.35,162.1,990.65,402.34,103.45
"Jun 27, 2014",263.68,1367.85,437.3,442.43,995.73,473.16,851.45,303.15,20385.65,117.98,783.9,162.23,981.65,402.67,103.8
"Jun 30, 2014",268.59,1388.3,437.95,446.65,993.37,467.49,866.50,312.5,20963.45,117.39,800.25,162.07,1008.3,401.89,107.75
"Jul 01, 2014",268.08,1391.55,436.3,444.95,989.87,475.41,848.10,310.9,21329.25,118.25,814.05,148.93,1005.4,410.74,108.1
"Jul 02, 2014",270.11,1394.05,443.5,442.23,987.83,487.15,841.65,308.82,21393.75,119.24,814.8,150.9,1009.35,411.32,108.95
"Jul 03, 2014",269.19,1357.65,446.5,436.82,961.83,489.22,841.85,318.65,21522.4,116.78,809.5,156.3,1017.5,400.9,106.9
"Jul 04, 2014",269.9,1355.15,447.9,435.9,974.47,485.31,860.10,320.75,21568.25,117.52,847.1,160.27,1022.4,397.33,107.2
"Jul 07, 2014",268.25,1345.9,449.3,431.7,991.9,482.74,870.45,324.15,21656.25,115.32,857.95,162.03,1014.0,398.26,111.05
"Jul 08, 2014",257.68,1369.1,442.2,433.57,968.77,482.43,866.65,321.62,21656.95,116.22,856.8,158.63,1023.2,394.69,105.45
"Jul 09, 2014",258.15,1359.0,436.05,429.38,987.73,461.91,875.20,319.93,21843.3,117.19,853.35,156.7,990.75,399.76,102.85
"Jul 10, 2014",254.78,1381.8,435.0,427.48,1010.5,465.51,873.30,323.23,23068.3,117.33,864.85,156.2,983.75,403.75,105.65
"Jul 11, 2014",242.16,1419.75,435.75,435.7,1021.07,469.65,883.80,330.18,23279.85,127.47,861.8,156.23,977.4,399.47,101.85
"Jul 14, 2014",241.21,1430.45,432.65,442.12,1011.7,450.8,887.60,330.7,23453.75,127.65,854.55,157.57,975.9,398.76,104.7
"Jul 15, 2014",251.62,1430.15,432.95,457.4,1021.3,462.5,897.25,334.3,23829.25,128.56,842.1,151.23,973.45,398.19,104.45
"Jul 16, 2014",257.31,1423.3,431.8,467.55,1024.37,473.56,903.55,329.75,24977.05,128.67,863.15,153.0,981.05,402.56,104.85
"Jul 17, 2014",259.76,1439.2,437.15,469.68,1016.2,488.37,895.10,325.12,24567.25,127.47,863.2,153.97,1011.05,414.9,108.55
"Jul 18, 2014",256.14,1444.25,440.95,473.27,1002.67,502.95,895.00,324.6,23588.3,128.96,864.65,152.27,1040.7,414.49,105.75
"Jul 21, 2014",252.31,1444.85,437.5,466.68,1001.7,505.74,921.50,326.27,23615.2,123.79,857.8,149.5,1035.75,410.55,103.9
"Jul 22, 2014",252.4,1447.55,440.7,469.35,1017.93,505.78,926.80,331.85,23046.0,125.06,866.05,152.6,1035.45,408.36,104.35
"Jul 23, 2014",254.03,1449.15,442.0,471.88,1051.7,505.83,917.65,328.4,22370.3,125.33,860.15,152.03,1064.35,412.57,103.05
"Jul 24, 2014",255.57,1469.15,439.3,469.48,1051.17,499.39,887.80,327.23,23063.05,124.59,859.65,153.03,1066.45,399.99,103.45
"Jul 25, 2014",250.12,1464.1,444.7,487.32,1065.43,510.28,870.65,329.62,23697.6,132.0,822.8,153.47,1084.7,400.04,100.85
"Jul 28, 2014",249.03,1472.45,439.75,476.82,1059.33,501.37,880.05,331.75,25363.7,131.95,805.9,147.73,1067.35,400.53,101.15
"Jul 30, 2014",247.09,1454.55,447.7,462.57,1072.83,492.73,877.00,335.98,24905.2,129.51,795.45,147.97,1039.45,401.74,99.6
"Jul 31, 2014",243.97,1440.85,456.3,468.57,1083.8,490.35,874.55,329.1,25581.85,128.0,797.9,149.13,1031.0,403.26,97.95
"Aug 01, 2014",243.94,1448.9,442.5,468.68,1071.33,498.0,878.15,333.82,27113.85,130.97,792.3,139.33,1044.9,396.95,94.95
"Aug 04, 2014",246.09,1481.1,440.95,466.55,1057.73,494.22,892.35,329.88,26255.8,133.33,805.2,141.7,1035.8,401.04,96.15
"Aug 05, 2014",246.97,1461.35,440.55,469.73,1064.3,495.84,884.95,327.5,26509.85,133.74,806.85,147.37,1028.95,415.4,96.65
"Aug 06, 2014",242.66,1477.85,435.05,466.57,1052.57,505.47,887.35,327.12,26076.7,133.84,797.35,151.5,1026.25,419.46,95.75
"Aug 07, 2014",243.72,1468.95,435.1,475.55,1040.27,495.07,897.55,327.4,26449.7,133.81,780.25,153.73,1058.7,415.74,95.05
"Aug 08, 2014",241.53,1482.05,436.5,482.4,1011.27,499.84,908.05,318.75,26222.2,134.68,780.35,152.93,1115.75,418.08,91.45
"Aug 11, 2014",241.27,1474.3,436.85,478.82,1013.77,483.73,887.20,323.2,26010.6,133.42,773.8,151.7,1140.95,418.22,90.75
"Aug 12, 2014",242.94,1457.15,444.9,476.4,1049.93,481.35,877.25,321.25,26424.05,127.49,807.1,154.23,1124.5,417.65,91.0
"Aug 13, 2014",236.87,1432.25,439.3,483.55,1023.53,487.65,853.10,315.25,25877.7,131.46,834.2,154.8,1112.75,414.39,88.6
"Aug 14, 2014",236.18,1430.9,448.0,490.25,1022.53,481.17,849.25,316.68,25895.4,133.57,857.3,152.8,1085.2,429.8,90.7
"Aug 18, 2014",242.03,1436.65,469.75,498.5,997.87,487.11,883.80,325.93,26279.1,128.81,860.45,160.5,1072.3,435.68,92.0
"Aug 19, 2014",243.98,1451.0,473.95,508.05,976.97,491.7,892.60,322.1,26062.2,125.01,836.85,159.07,1064.95,443.48,92.75
"Aug 20, 2014",241.31,1446.0,491.9,515.9,965.93,489.63,906.50,325.77,26770.45,120.69,800.75,159.9,1044.65,434.98,94.35
"Aug 21, 2014",246.78,1425.6,492.9,522.55,984.1,490.84,888.30,330.2,26287.3,122.24,814.4,158.37,1055.85,431.92,93.3
"Aug 22, 2014",252.36,1393.45,498.1,528.38,978.3,482.88,902.40,316.95,26560.7,118.56,818.8,151.33,1061.85,443.18,93.55
"Aug 25, 2014",250.91,1425.25,505.95,519.95,971.63,483.78,885.45,306.0,26439.35,122.05,803.55,149.07,1068.85,443.59,90.35
"Aug 26, 2014",249.31,1418.3,511.45,518.0,963.7,460.61,915.55,311.75,27286.45,120.83,804.3,149.27,1073.9,447.51,87.85
"Aug 27, 2014",250.3,1440.85,513.15,524.52,943.1,472.44,940.75,313.9,26630.65,115.77,796.85,147.63,1061.1,448.03,88.65
"Aug 28, 2014",246.04,1439.5,514.3,528.95,964.97,470.5,940.65,315.65,26216.15,117.58,797.85,146.1,1067.3,441.48,86.9
"Sep 01, 2014",250.34,1402.75,529.7,528.92,989.83,462.14,919.65,310.12,26556.4,115.19,802.6,148.33,1061.65,440.0,90.05
"Sep 02, 2014",252.21,1406.4,557.4,529.65,973.3,471.4,931.55,307.62,27312.55,117.41,796.95,147.03,1080.2,440.83,89.1
"Sep 03, 2014",250.15,1431.75,552.9,537.83,963.77,467.22,926.50,308.57,27582.75,121.38,806.9,146.57,1055.7,440.14,90.05
"Sep 04, 2014",248.8,1428.7,551.8,538.8,960.37,473.11,910.95,308.48,27332.25,114.25,810.15,144.0,1053.8,446.59,89.3
"Sep 05, 2014",251.54,1427.55,557.3,536.92,948.27,458.27,902.75,308.82,26904.15,114.03,804.55,147.13,1051.4,449.92,88.25
"Sep 08, 2014",256.42,1427.45,563.4,532.58,968.3,461.64,893.85,311.73,26374.75,114.39,839.25,152.3,1035.4,449.47,87.95
"Sep 09, 2014",256.74,1432.7,575.2,532.52,996.33,465.24,876.60,303.3,25783.1,109.42,829.95,151.23,1038.4,450.26,88.5
"Sep 10, 2014",255.3,1429.7,577.6,534.55,1007.7,466.59,897.55,300.68,25540.85,113.11,829.1,148.07,1049.75,446.32,89.9
"Sep 11, 2014",260.14,1394.55,575.8,523.7,1033.77,468.21,912.75,293.27,25236.55,114.34,845.55,144.3,1033.2,446.43,90.9
"Sep 12, 2014",262.56,1376.5,612.55,514.58,1039.67,465.87,902.35,287.48,25511.9,117.56,851.75,141.33,1018.7,448.18,89.4
"Sep 15, 2014",262.43,1406.4,629.7,510.6,1044.63,465.29,908.20,289.4,25383.5,119.91,869.65,135.53,1017.65,463.12,88.9
"Sep 16, 2014",256.37,1419.55,619.65,523.73,1050.8,456.74,935.10,272.0,25559.45,120.51,891.65,136.83,1053.9,459.96,83.7
"Sep 17, 2014",256.2,1431.4,609.75,531.52,1049.53,440.99,945.45,267.23,25357.85,123.47,910.3,137.9,1065.3,462.69,85.55
"Sep 18, 2014",261.88,1430.6,620.25,522.1,1064.77,448.82,953.10,261.55,25293.2,120.89,915.65,133.97,1075.7,469.0,88.0
"Sep 19, 2014",256.85,1423.9,627.8,521.17,1103.23,456.02,953.65,266.55,25819.25,124.88,906.25,133.1,1066.15,463.34,87.95
"Sep 22, 2014",260.19,1436.9,613.55,518.4,1105.67,459.3,978.60,265.73,25713.3,124.77,908.6,131.87,1055.45,454.82,87.05
"Sep 23, 2014",255.59,1429.0,585.0,514.25,1111.43,450.75,977.35,270.7,25984.25,126.16,886.5,134.63,1057.9,456.91,84.95
"Sep 24, 2014",248.74,1462.7,600.35,511.12,1101.87,437.43,962.85,269.27,26399.4,125.17,882.45,145.9,1037.75,455.14,85.25
"Sep 25, 2014",237.84,1475.8,608.35,501.12,1080.0,425.92,966.30,270.85,26303.7,122.89,865.35,147.23,1030.25,451.59,83.5
"Sep 26, 2014",244.29,1483.95,611.5,506.73,1089.33,413.9,958.10,272.43,26226.95,121.44,850.0,145.33,1052.6,452.83,84.3
"Sep 29, 2014",244.75,1503.3,615.9,505.55,1076.0,426.73,966.80,266.35,25577.0,123.22,851.1,150.5,1050.3,463.96,83.7
"Sep 30, 2014",244.24,1489.35,625.7,503.3,1078.23,419.84,966.75,269.2,24659.3,124.53,842.35,146.07,1017.65,458.5,83.0
"Oct 01, 2014",242.3,1523.05,623.25,500.9,1080.8,413.32,966.75,270.57,24315.65,122.45,837.0,151.03,1013.45,459.13,80.95
"Oct 07, 2014",236.98,1513.35,600.35,511.6,1077.17,403.78,993.95,270.4,23608.7,120.41,840.25,151.83,1040.6,452.75,81.15
"Oct 08, 2014",241.18,1555.35,585.3,502.27,1096.47,396.8,995.05,266.95,23702.7,123.86,838.6,158.33,1006.5,447.35,82.35
"Oct 09, 2014",248.03,1584.35,591.3,504.48,1102.8,410.75,976.95,271.07,21959.9,123.59,841.95,161.33,1018.5,452.03,84.45
"Oct 10, 2014",245.13,1555.65,592.15,505.5,1094.8,420.25,976.15,268.4,20948.3,124.39,839.55,160.03,1003.85,457.76,82.7
"Oct 13, 2014",248.13,1545.3,576.3,494.68,1110.37,403.33,990.65,269.1,21780.75,120.97,835.25,168.0,980.65,456.41,85.1
"Oct 14, 2014",252.16,1578.65,578.25,500.65,1112.5,411.97,981.65,271.95,21612.05,120.92,840.9,170.03,996.8,464.96,86.7
"Oct 16, 2014",246.56,1582.5,579.0,501.98,1091.0,410.48,"1,008.30",276.43,22506.2,118.91,842.15,169.57,1018.2,464.79,83.85
"Oct 17, 2014",252.23,1567.55,594.1,506.98,1089.27,395.81,"1,005.40",282.05,22702.7,122.17,839.75,170.0,1021.35,477.14,85.5
"Oct 20, 2014",256.79,1545.15,601.5,532.15,1079.6,402.92,"1,009.35",282.18,22512.15,118.96,821.3,170.5,1030.45,475.16,86.8
"Oct 21, 2014",258.45,1562.6,606.1,529.85,1093.4,405.08,"1,017.50",280.32,21684.0,119.19,828.8,168.67,1031.8,452.69,87.85
"Oct 22, 2014",257.56,1590.65,626.9,544.15,1081.13,410.17,"1,022.40",281.48,20942.35,119.5,840.9,171.57,1036.15,452.27,87.75
"Oct 23, 2014",258.24,1619.8,628.45,541.58,1093.27,411.34,"1,014.00",279.43,21627.6,120.28,833.2,166.07,1046.7,482.27,88.05
"Oct 27, 2014",259.46,1679.05,627.15,539.77,1094.07,413.05,"1,023.20",276.52,22101.95,117.08,835.45,167.4,1046.95,488.95,88.6
"Oct 28, 2014",265.64,1658.95,645.45,547.95,1086.27,406.57,990.75,277.0,21470.1,117.68,842.0,163.37,1062.1,485.95,90.8
"Oct 29, 2014",264.27,1681.45,655.6,559.55,1086.23,405.85,983.75,280.8,22546.05,117.0,844.0,164.8,1105.95,479.37,90.85
"Oct 30, 2014",263.81,1687.1,650.55,555.7,1067.6,424.52,977.40,281.32,22779.65,116.86,829.9,164.6,1117.5,477.68,90.7
"Oct 31, 2014",270.17,1690.95,667.1,566.0,1040.77,426.91,975.90,274.2,22842.35,116.26,811.75,164.13,1101.45,472.81,93.75
"Nov 03, 2014",272.12,1648.7,662.95,561.55,1030.3,440.36,973.45,272.75,22935.65,113.3,812.75,166.1,1101.15,467.92,93.4
"Nov 05, 2014",278.23,1660.2,657.6,554.27,1028.3,440.18,981.05,276.52,23162.1,110.81,809.25,169.43,1112.3,470.78,92.05
"Nov 07, 2014",274.24,1666.1,650.65,554.2,1009.0,430.1,"1,011.05",277.85,23246.7,111.97,814.7,166.07,1124.45,471.9,91.3
"Nov 10, 2014",273.52,1702.75,643.1,563.2,1002.0,424.88,"1,040.70",276.75,23394.75,111.56,813.05,163.6,1142.05,471.65,93.15
"Nov 11, 2014",273.75,1738.1,638.05,555.95,989.17,423.89,"1,035.75",271.88,23126.65,110.76,804.7,168.5,1127.5,469.82,93.3
"Nov 12, 2014",274.21,1746.95,618.5,544.67,980.2,431.67,"1,035.45",281.65,23470.75,109.16,811.2,171.73,1126.15,481.38,91.0
"Nov 13, 2014",271.92,1797.8,624.15,553.62,1003.8,421.42,"1,064.35",273.77,23104.1,103.05,820.25,176.8,1126.8,489.45,88.75
"Nov 14, 2014",278.85,1803.15,608.85,542.58,1021.7,423.22,"1,066.45",268.65,23018.45,102.64,820.55,180.8,1105.4,502.43,88.85
"Nov 17, 2014",294.01,1780.95,612.95,539.25,1015.9,431.13,"1,084.70",270.45,23039.8,103.98,826.15,188.67,1116.6,506.73,88.45
"Nov 18, 2014",293.95,1838.3,608.2,578.52,998.4,431.63,"1,067.35",269.9,23655.3,105.7,824.4,188.8,1120.45,511.56,88.85
"Nov 19, 2014",291.14,1868.55,599.25,599.83,986.97,437.75,"1,039.45",272.9,23282.95,107.11,825.9,182.67,1133.6,516.74,88.5
"Nov 20, 2014",297.1,1901.5,618.6,599.8,993.37,424.25,"1,031.00",278.2,22713.55,104.22,827.15,181.0,1134.2,516.6,89.4
"Nov 21, 2014",305.05,1872.2,627.1,579.95,994.87,420.11,"1,044.90",281.55,21760.05,103.36,807.8,185.53,1144.6,511.61,88.1
"Nov 24, 2014",308.5,1883.3,617.95,580.35,998.93,416.38,"1,035.80",280.68,22222.9,104.67,810.0,182.63,1157.5,509.22,91.75
"Nov 25, 2014",304.95,1878.05,624.1,577.9,997.67,428.88,"1,028.95",278.9,21970.65,107.03,817.4,181.3,1152.3,518.23,90.15
"Nov 26, 2014",306.2,1863.55,628.35,601.12,1001.53,417.91,"1,026.25",282.65,21355.1,104.52,829.6,177.9,1160.1,519.85,90.65
"Nov 27, 2014",305.85,1876.4,636.3,600.92,1023.13,419.08,"1,058.70",276.9,20802.2,104.75,836.0,172.7,1138.15,523.17,92.45
"Nov 28, 2014",321.45,1873.7,634.95,607.27,1037.67,414.4,"1,115.75",279.4,21222.05,106.52,832.95,168.73,1124.75,518.69,93.0
"Dec 01, 2014",319.45,1921.1,643.05,609.52,1002.57,425.92,"1,140.95",275.98,20425.2,106.98,820.75,169.53,1104.2,517.58,90.45
"Dec 02, 2014",318.75,1905.65,639.6,611.67,1000.03,415.43,"1,124.50",272.07,20259.85,106.69,826.95,164.67,1111.45,524.06,90.7
"Dec 03, 2014",317.55,1921.55,641.6,619.67,1006.4,418.27,"1,112.75",276.18,20355.9,102.73,850.75,165.83,1114.4,514.2,90.55
"Dec 04, 2014",320.25,2011.15,658.35,622.0,1000.27,417.28,"1,085.20",277.65,20287.55,101.31,862.05,164.87,1108.65,530.2,89.25
